PC1,PC2,PC3,PC4
1.4662211080390597,-0.24821184295606538,-0.6465611264595825,-0.7998885729798021
2.3408295363918694,-0.01044407040954328,0.020079231900218375,0.4373487259900382
2.0227807557445794,-0.1497275598128893,-0.5396526117379772,0.2739682596257205
1.4693288245252136,-0.33944426818457935,-1.115110855304665,-0.5907369244876932
1.278916127197065,-0.22369104514968924,-0.7902778727749762,-0.04777418152644267
1.563624599603408,-0.07729733389903434,-0.3483841646339253,0.31969487320762646
1.0377095323812944,-0.41254168471129693,-1.5199083261342077,-0.4252460490031084
1.5077306345573174,-0.08304206108404556,-0.299254493890606,0.2814870324040466
0.914300447683056,-0.3857799435741236,-1.653041423658645,0.10506424272001992
1.8859912930694789,0.05153739485842879,0.2481401111279767,0.5594864063836779
1.3956913204377028,-0.3136159370514506,-1.1433862561552914,-0.360703123856308
2.446936619106363,-0.10786606172225235,-0.37377674916457926,0.6338800238664839
0.8327491653020171,-0.2561789493618318,-0.7941451480303239,-0.6514041324153724
2.2627886589526502,0.03576947191860609,0.1497443053350284,0.7388887539337082
0.673111896471421,-0.4334116773316339,-1.6463609975748235,-0.5106718689996315
2.7453172751525017,0.02317821710423242,-0.02202440647103773,1.0810062678577614
1.3877913204436114,-0.22897733929291558,-0.7388174874940733,-0.14622009775069017
1.9458521994907612,-0.04689692160532127,-0.19467839573041928,0.2214841636508361
2.589782622321522,-0.10114988150064064,-0.30721716875705113,0.2558466349460717
1.4358642071493284,-0.212319313950086,-0.849313550745808,0.15152576442842236
1.0942570086049053,-0.232824147809102,-0.7415596878829228,-0.5531210022240481
1.2727391942429753,-0.055020853805969314,-0.207506927446,0.30988694712041176
1.5603363088308406,-0.39281112027083714,-1.6366588403087072,0.12344865866498235
1.4698218001240853,-0.1282261890400496,-0.49738012639316165,0.25166711312452883
2.1203382440083685,-0.07984716923478291,-0.30293032458970864,0.5780371635703395
1.485208377585607,-0.22643710350582216,-0.6120487761801094,-0.5725867050089501
2.1936903420767124,-0.001372083777951495,0.04500161482552696,0.313950271857392
1.6673473768609184,-0.0538488427688107,-0.28030270875019514,0.30517884595885153
1.0266655894573373,-0.3194401246840871,-1.2401728487670125,0.05039805970077918
1.4758021804041659,-0.2390358479926456,-0.8386169544830142,0.20036855775578483
3.175140068357096,0.39275357484658474,1.8012897422452483,0.11360145656125077
1.9008935681504056,-0.09099852312508604,-0.2815298065632769,-0.06008233943010001
1.6509069434536308,0.06903324113423252,0.24376102909861458,0.5142831134067425
1.3360836495482253,-0.3452862549363909,-1.4393582382011558,0.21485248438210128
0.8568726631016522,0.0980830228827848,0.17743993594397844,0.9578619753576638
1.0195410660882847,-0.38733240209437875,-1.3679531348752298,-0.507000218641333
1.7925708648671785,-0.036201270669165536,0.049863329077551706,0.33230248840907023
0.5328688509477376,-0.420671721382096,-1.505832182927497,-0.7330304291414663
2.09691529138731,0.0926304333996204,0.28060258782360503,0.6195260399401858
1.0897698869891985,-0.352023193362661,-1.1908291610969288,-0.6681343473309636
1.5768940947875383,-0.10049173966757596,-0.17784405673300607,-0.4495046921221194
2.0941809243761087,0.0764435953395066,0.3317160566559725,0.37035035567806085
1.3497623720672287,-0.2968468383089821,-1.2582973488881746,0.10153738424537771
0.9787053679261903,-0.33387459051826407,-1.0991821115068416,-0.7464457055712368
1.9724680506600203,0.07879329727933579,0.31698353409604424,0.22879812685789438
1.8001068156592637,-0.3421478495337357,-1.3275912173434266,0.05114289074316251
1.3609309069608235,-0.05766984820209449,-0.30895946740907854,0.6560016834686081
1.5464108896592417,-0.24735705349797696,-0.8077269859569383,-0.1937618960977949
2.137438866707825,-0.16463594301741932,-0.6075522374304245,0.016093570099589137
0.9728113580684083,-0.2763284196149743,-0.9330208897035112,-0.4285716531152602
1.8333399484800377,-0.044697395689593654,-0.10946406246984602,-0.2675286325344626
1.5265684511800042,-0.19921692932686416,-0.7428511591669646,-0.10251448870648817
1.2384896563698438,-0.09859941117762434,-0.510986067994527,0.3686647967366753
0.8819419611971548,-0.36211036523652934,-1.2777112525732017,-0.47994613494190297
1.3514969438321587,-0.13538518797127855,-0.6149865475378536,0.1994235319375608
0.789120634889088,-0.3001962411625198,-1.0989648864641768,-0.17085162900325948
2.235912123483007,0.01972207583122954,0.08601330952971548,0.27250092340376375
0.9829303714434651,-0.35484871216641944,-1.1585163278571033,-0.7436378464528034
1.694146702945772,-0.11359685437843478,-0.5525794056838336,0.3920748146756631
1.1626426485226673,-0.30423190372263154,-1.0639921196639248,-0.5798558321793303
2.6246600397640187,0.1543891168810466,0.6758085852069174,0.04151397633536218
1.3415204224316148,-0.2353290706512767,-0.9160544087442133,-0.2557328621186516
1.915610307463019,0.1977081194081366,0.6092557776998279,0.7414250078430042
2.1174629580561426,0.13257780928718513,0.352042328441026,0.7584314427631591
1.1009154124329383,-0.2677063167608108,-1.1717085289829587,-0.02308613840962706
2.343224436684408,-0.010557458599788645,0.0035931195116328408,0.18861130505495494
1.3780587343019237,-0.1302986119269409,-0.38835379983221696,-0.2571225189710278
